,Unnamed: 0,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가,직전 1달 수출(달러),직전 1달 수입(달러),직전 1달 평균기온(°C),직전 1달 평균 상대습도(%),직전 1달 합계 일사량(MJ/m2),직전 1달 평균 풍속(m/s),직전 1달 최대 풍속(m/s),직전 1달 최고기온(°C),직전 1달 최저기온(°C),직전 1달 평균 지면온도(°C),직전 2달 수출(달러),직전 2달 수입(달러),직전 2달 평균기온(°C),직전 2달 평균 상대습도(%),직전 2달 합계 일사량(MJ/m2),직전 2달 평균 풍속(m/s),직전 2달 최대 풍속(m/s),직전 2달 최고기온(°C),직전 2달 최저기온(°C),직전 2달 평균 지면온도(°C),직전 3달 수출(달러),직전 3달 수입(달러),직전 3달 평균기온(°C),직전 3달 평균 상대습도(%),직전 3달 합계 일사량(MJ/m2),직전 3달 평균 풍속(m/s),직전 3달 최대 풍속(m/s),직전 3달 최고기온(°C),직전 3달 최저기온(°C),직전 3달 평균 지면온도(°C),직전 4달 수출(달러),직전 4달 수입(달러),직전 4달 평균기온(°C),직전 4달 평균 상대습도(%),직전 4달 합계 일사량(MJ/m2),직전 4달 평균 풍속(m/s),직전 4달 최대 풍속(m/s),직전 4달 최고기온(°C),직전 4달 최저기온(°C),직전 4달 평균 지면온도(°C),직전 5달 수출(달러),직전 5달 수입(달러),직전 5달 평균기온(°C),직전 5달 평균 상대습도(%),직전 5달 합계 일사량(MJ/m2),직전 5달 평균 풍속(m/s),직전 5달 최대 풍속(m/s),직전 5달 최고기온(°C),직전 5달 최저기온(°C),직전 5달 평균 지면온도(°C),직전 6달 수출(달러),직전 6달 수입(달러),직전 6달 평균기온(°C),직전 6달 평균 상대습도(%),직전 6달 합계 일사량(MJ/m2),직전 6달 평균 풍속(m/s),직전 6달 최대 풍속(m/s),직전 6달 최고기온(°C),직전 6달 최저기온(°C),직전 6달 평균 지면온도(°C),가격
288,288,2000-12-27,배추,1010,-2.472,-8.397333333333332,3.285333333333333,30.73333333333333,56.022666666666666,3.549333333333333,1.401333333333333,8.136363636363637,5.524,-0.5871794871794871,2000,12,27,56835.0,42885,0.0,0,63.2,15.981012658227847,37977.3,204.0,3.041777777777778,60.30365432098765,219.985,2.085679012345679,7.853333333333333,14.76,-8.628,3.3076923076923075,38854.600000000006,3094.2666666666664,8.110977777777778,66.30826666666667,255.09545454545452,1.949733333333333,8.221333333333334,20.796,-4.457333333333334,8.904957264957263,41399.100000000006,11935.8,15.27324444444445,69.61662222222223,346.1254545454546,1.7914222222222227,7.168,25.898666666666667,0.0,17.259775641025644,25567.266666666663,14.666666666666666,20.067407407407405,75.14271604938273,343.9268181818182,2.084493827160494,7.702666666666667,31.512,0.0,22.22962737127371,28250.33333333333,205.33333333333331,25.112508771929814,78.29574912280704,438.9445454545454,1.8157883040935672,6.82,32.7,0.0,28.12591885404569,24465.033333333336,85.66666666666667,25.40547126436782,76.07393103448277,491.154329004329,2.042206896551724,8.026666666666667,31.99866666666667,0.0,28.76937931034483,1
289,289,2000-12-28,배추,1010,-0.0079999999999999,-4.538666666666666,4.835999999999999,39.56,62.42933333333333,5.306666666666667,2.041333333333333,7.905,5.792,1.046153846153846,2000,12,28,56835.0,42885,0.0,0,63.2,15.981012658227847,38132.1,153.0,2.7850370370370374,60.41911111111109,217.26590909090905,2.027061728395062,7.853333333333333,14.76,-8.628,3.097150997150997,38701.2,2703.2,7.84991111111111,65.62186666666668,261.0190909090909,2.0046666666666666,8.221333333333334,20.796,-4.457333333333334,8.635982905982903,41880.4,12377.866666666669,15.132088888888893,69.77124444444445,344.58909090909094,1.7792444444444446,7.168,25.898666666666667,0.0,17.10024786324787,25565.43333333333,7.333333333333333,19.705777777777776,74.89259259259259,331.9745454545454,2.081432098765432,7.702666666666667,31.404000000000003,0.0,21.828319783197827,28354.666666666668,212.66666666666663,25.15877543859648,78.10152690058482,448.0422727272727,1.8042771929824568,6.82,32.7,0.0,28.160934572202866,24484.7,0.0,25.45567816091954,76.02114942528735,486.8218181818183,2.0457931034482755,8.026666666666667,31.99866666666667,0.0,28.849425287356325,1
290,290,2000-12-29,배추,1010,-1.1373333333333333,-7.1466666666666665,6.756,29.57333333333333,62.501333333333335,3.405333333333333,1.3906666666666667,9.587272727272728,7.311999999999999,0.1871794871794871,2000,12,29,56835.0,42885,0.0,0,63.2,15.981012658227847,38286.9,102.0,2.67846913580247,60.71481481481481,214.81090909090904,2.035851851851852,7.853333333333333,14.76,-8.628,3.000949667616334,38547.8,2312.133333333333,7.572977777777778,65.15377777777778,266.8418181818182,2.007155555555556,8.221333333333334,20.796,-4.457333333333334,8.36068376068376,42361.7,12819.933333333334,14.90377777777778,69.67106666666668,336.2036363636364,1.7792,7.168,25.898666666666667,0.0,16.81666666666667,25563.6,0.0,19.38572839506173,74.90246913580246,326.8963636363636,2.047407407407408,7.702666666666667,30.328,0.0,21.51261065943993,28459.0,220.0,25.260642105263152,77.93237134502925,449.550909090909,1.813388304093567,6.82,32.7,0.0,28.231850561362755,24484.7,0.0,25.429149425287356,75.91466666666668,489.0677272727274,2.0725517241379303,8.026666666666667,31.99866666666667,0.0,28.865931034482763,1
291,291,2000-12-30,배추,980,2.568,-3.4786666666666664,9.274666666666668,28.14666666666667,57.38666666666666,4.790666666666667,1.6106666666666667,7.839545454545455,5.176,1.969230769230769,2000,12,30,56835.0,42885,0.0,0,63.2,15.50632911392405,38441.7,51.0,2.515555555555556,60.88345679012345,213.9172727272727,2.019012345679013,7.853333333333333,14.76,-8.628,2.8692307692307697,38394.4,1921.0666666666664,7.374977777777777,64.99377777777778,263.4827272727273,2.018133333333333,8.221333333333334,20.796,-4.457333333333334,8.112991452991453,42843.0,13262.0,14.589333333333334,69.21524444444444,338.5518181818182,1.7893777777777775,7.168,25.898666666666667,0.0,16.49324786324787,26510.4,0.0,19.358904761904764,74.9567619047619,338.3881818181817,2.017523809523809,7.702666666666667,30.328,0.0,21.489907531492896,27510.36666666667,212.66666666666663,25.29531034482758,78.0416091954023,428.0881818181818,1.8284597701149423,6.82,32.7,0.0,28.225231286795623,24589.033333333336,7.333333333333333,25.36898608590441,75.90659104658197,489.6059090909091,2.0673672111312764,8.026666666666667,31.99866666666667,0.0,28.838568144499177,1
292,292,2000-12-01,배추,1010,5.952,0.9506666666666668,13.458666666666666,42.70666666666666,73.004,3.968,1.5679999999999998,9.577727272727271,6.836,6.084615384615385,2000,12,1,56835.0,42885,0.0,0,63.2,15.981012658227847,38241.0,1530.0,7.222622222222222,65.01511111111112,259.4718181818182,2.018533333333333,8.221333333333334,20.796,-4.457333333333334,7.935811965811966,42843.0,13262.0,14.304311111111112,68.89960000000002,332.59409090909094,1.7892,7.168,25.898666666666667,0.0,16.145897435897442,27938.5,442.06666666666666,19.337563218390805,75.01710344827585,352.50909090909084,1.9954482758620689,7.702666666666667,30.328,0.0,21.48335899592417,26561.733333333334,205.33333333333331,25.315857142857137,78.17952380952383,409.2245454545454,1.8319047619047617,6.82,32.7,0.0,28.206620209059228,24693.36666666667,14.666666666666666,25.318411373260737,75.8990048396854,486.5495454545455,2.0797810042347247,8.026666666666667,31.99866666666667,0.0,28.782418999559454,23973.36666666667,2227.333333333333,21.93098850574713,72.54009195402297,488.4216666666667,1.8326896551724137,6.488,31.793333333333333,0.0,25.52804597701149,1
293,293,2000-12-02,배추,1010,6.838666666666667,0.8453333333333333,14.268,34.64,66.29333333333334,3.94,1.492,8.35,5.741333333333333,6.3769230769230765,2000,12,2,56835.0,42885,0.0,0,63.2,15.981012658227847,38395.8,1479.0,7.041066666666667,64.88222222222223,265.53227272727275,2.013777777777778,8.221333333333334,20.796,-4.457333333333334,7.740341880341881,42689.6,12870.933333333334,14.123555555555557,68.62773333333334,331.90727272727275,1.7955555555555558,7.168,25.898666666666667,0.0,15.927179487179492,28419.800000000003,884.1333333333333,19.0327816091954,75.30404597701148,340.83318181818174,1.985793103448276,7.702666666666667,28.108,0.0,21.156040251450257,26559.9,198.0,25.35633333333333,78.16180952380954,411.5063636363636,1.819952380952381,6.82,32.7,0.0,28.21385235191637,24797.7,22.0,25.279790683605565,75.9790508166969,479.2363636363637,2.10405686630369,8.026666666666667,31.99866666666667,0.0,28.6867868156514,23993.033333333336,2141.666666666667,22.07636781609196,73.1638620689655,485.0457575757576,1.8208735632183908,6.488,31.98133333333333,0.0,25.676689655172414,1
294,294,2000-12-03,배추,1010,5.594666666666667,-0.4013333333333333,10.678666666666668,24.293333333333333,52.61333333333334,6.404,2.6813333333333333,9.665454545454544,7.089333333333334,5.8769230769230765,2000,12,3,56835.0,42885,0.0,0,63.2,15.981012658227847,38550.6,1428.0,6.848,64.63635555555557,263.6272727272727,1.990711111111111,8.221333333333334,20.796,-4.457333333333334,7.508034188034188,42536.2,12479.866666666669,13.988977777777778,68.74186666666668,324.9540909090909,1.8038666666666665,7.168,25.898666666666667,0.0,15.734102564102567,28901.1,1326.2,18.80772413793103,74.86947126436782,347.75136363636364,2.006114942528736,7.702666666666667,28.108,0.0,20.917248765392163,26558.066666666666,190.66666666666669,25.34261904761904,78.09909523809526,413.3340909090909,1.785,6.82,32.7,0.0,28.24146559233449,24902.033333333333,29.33333333333333,25.23008953418028,76.29652208106472,466.545,2.128792498487598,8.026666666666667,31.99866666666667,0.0,28.532289478953896,24837.333333333336,2141.666666666667,22.17448888888889,73.23831111111113,506.199393939394,1.8137333333333328,6.488,31.98133333333333,0.0,25.813155555555557,1
295,295,2000-12-04,배추,1010,2.290666666666666,-3.9226666666666654,9.553333333333333,21.72,52.27466666666667,5.317333333333334,2.04,11.255454545454546,8.134666666666668,2.882051282051282,2000,12,4,56835.0,42885,0.0,0,63.2,15.981012658227847,38705.4,1377.0,6.632355555555555,63.95426666666668,260.36318181818183,2.032844444444444,8.221333333333334,20.796,-4.457333333333334,7.266239316239317,42382.8,12088.8,13.868444444444442,68.86880000000001,322.51500000000004,1.8037333333333327,7.168,25.898666666666667,0.0,15.572649572649576,29382.4,1768.2666666666669,18.56754022988505,74.77108045977013,344.6059090909092,1.98616091954023,7.702666666666667,27.896,0.0,20.641007148864592,26556.233333333337,183.33333333333331,25.241666666666664,77.80357142857144,416.3781818181818,1.8081428571428568,6.82,32.7,0.0,28.180315766550518,25006.36666666667,36.66666666666666,25.229215970961885,76.47716575922566,459.4200000000001,2.117436176648517,8.026666666666667,31.99866666666667,0.0,28.41680307581401,24857.0,2056.0,22.27911111111111,74.12857777777778,501.8425757575758,1.7893777777777775,6.134666666666667,31.98133333333333,0.0,25.927066666666665,1
296,296,2000-12-05,배추,1010,4.261333333333334,-0.976,9.524,30.52,53.53733333333333,7.853333333333333,3.333333333333333,9.792272727272728,7.323999999999999,4.028205128205128,2000,12,5,56835.0,42885,0.0,0,63.2,15.981012658227847,38860.2,1326.0,6.2816,63.33373333333335,260.1936363636364,2.0374222222222222,8.221333333333334,20.796,-4.457333333333334,6.913418803418804,42229.4,11697.733333333334,13.723911111111107,68.82324444444446,319.3227272727273,1.8246666666666669,7.168,25.898666666666667,0.0,15.370085470085474,29863.7,2210.333333333333,18.407999999999998,74.79793103448277,338.85136363636366,1.9729655172413796,7.702666666666667,26.610666666666667,0.0,20.43006280865196,26554.4,176.0,25.11880952380952,77.46228571428573,424.3390909090909,1.819904761904762,6.82,32.7,0.0,28.10775479094076,25110.7,44.0,25.268986085904416,76.65417725347852,455.9718181818183,2.097574107683,8.026666666666667,31.99866666666667,0.0,28.39861972846329,24876.66666666667,1970.3333333333333,22.34724444444445,74.9456888888889,494.4003030303031,1.7803111111111112,6.134666666666667,31.98133333333333,0.0,25.964088888888888,1
297,297,2000-12-06,배추,1000,1.354666666666667,-3.674666666666667,7.866666666666666,24.21333333333333,53.492,4.8373333333333335,1.904,9.746818181818185,7.245333333333333,2.2076923076923074,2000,12,6,56835.0,42885,0.0,0,63.2,15.82278481012658,39015.0,1275.0,6.026577777777777,62.98511111111112,257.40500000000003,2.094,8.221333333333334,20.796,-4.457333333333334,6.614273504273505,42076.0,11306.666666666668,13.530266666666664,68.42364444444443,317.7109090909091,1.8348,7.168,25.898666666666667,0.0,15.130256410256417,30345.0,2652.4,18.27448275862068,74.77659770114943,339.9518181818182,1.9600919540229889,7.702666666666667,26.610666666666667,0.0,20.27505429039702,26552.56666666667,168.66666666666669,24.98580952380952,77.29566666666668,422.9936363636364,1.836095238095238,6.82,32.7,0.0,27.9858906794425,25215.033333333333,51.333333333333336,25.33510102843315,77.01909679370841,449.844090909091,2.076102843315184,8.026666666666667,31.99866666666667,0.0,28.37216724738676,24896.33333333333,1884.6666666666663,22.481511111111114,74.97311111111112,506.45621212121216,1.7792444444444444,6.134666666666667,31.98133333333333,0.0,26.19666666666667,1
298,298,2000-12-07,배추,1000,3.325333333333333,-2.628,10.598666666666666,32.13333333333333,57.696,3.470666666666667,1.3413333333333333,8.127272727272727,5.5,3.6,2000,12,7,56835.0,42885,0.0,0,63.2,15.82278481012658,39169.8,1224.0,5.688666666666666,62.50777777777778,254.7277272727273,2.1132,8.221333333333334,18.95733333333333,-4.457333333333334,6.275384615384616,41922.600000000006,10915.6,13.301733333333331,68.24715555555555,315.25090909090915,1.8269333333333333,7.168,25.030666666666665,0.0,14.850769230769236,30826.3,3094.4666666666667,18.195770114942523,74.76358620689656,343.9727272727273,1.942114942528736,7.702666666666667,26.610666666666667,0.0,20.1921425567704,26550.73333333333,161.33333333333331,24.81471428571428,77.05366666666667,418.7740909090909,1.8649047619047612,6.82,32.7,0.0,27.78597778745644,25319.366666666665,58.66666666666666,25.382549304295217,77.33974047186933,443.1263636363637,2.0624016938898966,8.026666666666667,31.99866666666667,0.0,28.32608594657375,24916.0,1798.9999999999998,22.681022222222225,74.79355555555556,511.8216666666667,1.7630222222222225,6.134666666666667,31.98133333333333,0.0,26.470133333333333,1
