,Unnamed: 0,Unnamed: 0.1,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가,직전 1달 수출(달러),직전 1달 수입(달러),직전 1달 평균기온(°C),직전 1달 평균 상대습도(%),직전 1달 합계 일사량(MJ/m2),직전 1달 평균 풍속(m/s),직전 1달 최대 풍속(m/s),직전 1달 최고기온(°C),직전 1달 최저기온(°C),직전 1달 평균 지면온도(°C),직전 2달 수출(달러),직전 2달 수입(달러),직전 2달 평균기온(°C),직전 2달 평균 상대습도(%),직전 2달 합계 일사량(MJ/m2),직전 2달 평균 풍속(m/s),직전 2달 최대 풍속(m/s),직전 2달 최고기온(°C),직전 2달 최저기온(°C),직전 2달 평균 지면온도(°C),직전 3달 수출(달러),직전 3달 수입(달러),직전 3달 평균기온(°C),직전 3달 평균 상대습도(%),직전 3달 합계 일사량(MJ/m2),직전 3달 평균 풍속(m/s),직전 3달 최대 풍속(m/s),직전 3달 최고기온(°C),직전 3달 최저기온(°C),직전 3달 평균 지면온도(°C),직전 4달 수출(달러),직전 4달 수입(달러),직전 4달 평균기온(°C),직전 4달 평균 상대습도(%),직전 4달 합계 일사량(MJ/m2),직전 4달 평균 풍속(m/s),직전 4달 최대 풍속(m/s),직전 4달 최고기온(°C),직전 4달 최저기온(°C),직전 4달 평균 지면온도(°C),직전 5달 수출(달러),직전 5달 수입(달러),직전 5달 평균기온(°C),직전 5달 평균 상대습도(%),직전 5달 합계 일사량(MJ/m2),직전 5달 평균 풍속(m/s),직전 5달 최대 풍속(m/s),직전 5달 최고기온(°C),직전 5달 최저기온(°C),직전 5달 평균 지면온도(°C),직전 6달 수출(달러),직전 6달 수입(달러),직전 6달 평균기온(°C),직전 6달 평균 상대습도(%),직전 6달 합계 일사량(MJ/m2),직전 6달 평균 풍속(m/s),직전 6달 최대 풍속(m/s),직전 6달 최고기온(°C),직전 6달 최저기온(°C),직전 6달 평균 지면온도(°C),직전 2달 인플레이션 반영가,직전 3달 인플레이션 반영가,직전 4달 인플레이션 반영가,직전 5달 인플레이션 반영가,직전 6달 인플레이션 반영가,가격
263,263,263,2000-12-27,마늘,3460,-2.472,-8.397333333333332,3.285333333333333,30.73333333333333,56.022666666666666,3.549333333333333,1.401333333333333,8.136363636363637,5.524,-0.5871794871794871,2000,12,27,0.0,0,1171810.0,817363,63.2,54.74683544303797,0.0,744328.9666666667,3.041777777777778,60.30365432098765,219.985,2.085679012345679,7.853333333333333,14.76,-8.628,3.3076923076923075,0.0,835004.5333333333,8.110977777777778,66.30826666666667,255.0954545454545,1.949733333333333,8.221333333333334,20.796,-4.457333333333334,8.904957264957263,0.0,476179.1,15.27324444444445,69.61662222222223,346.1254545454546,1.7914222222222227,7.168,25.898666666666667,0.0,17.259775641025644,0.0,27806.666666666668,20.067407407407405,75.14271604938273,343.9268181818181,2.084493827160494,7.702666666666667,31.512,0.0,22.22962737127371,0.0,6160.0,25.173592731829565,78.25473120300754,413.1295454545454,1.784582706766917,6.82,32.7,0.0,28.18691305790609,0.0,900.3333333333334,23.446666666666665,82.96933333333332,13.655238095238095,2.025333333333333,5.193333333333333,27.448,0.0,25.416,55.85443037974686,55.85443037974686,55.79582747304268,54.48688969258588,54.43037974683544,1
264,264,264,2000-12-28,마늘,3430,-0.0079999999999999,-4.538666666666666,4.835999999999999,39.56,62.42933333333333,5.306666666666667,2.041333333333333,7.905,5.792,1.046153846153846,2000,12,28,0.0,0,1171810.0,817363,63.2,54.27215189873417,0.0,742153.4,2.7850370370370374,60.41911111111109,217.26590909090905,2.027061728395062,7.853333333333333,14.76,-8.628,3.097150997150997,0.0,846910.9,7.84991111111111,65.62186666666668,261.0190909090909,2.0046666666666666,8.221333333333334,20.796,-4.457333333333334,8.635982905982903,0.0,492599.06666666665,15.132088888888893,69.77124444444445,344.58909090909094,1.7792444444444446,7.168,25.898666666666667,0.0,17.10024786324787,0.0,28681.333333333336,19.705777777777776,74.89259259259259,331.97454545454536,2.081432098765432,7.702666666666667,31.404000000000003,0.0,21.82831978319783,0.0,6380.0,25.212112522686017,78.16360254083487,431.55,1.784562613430127,6.82,32.7,0.0,28.207633465497217,0.0,0.0,23.446666666666665,82.96933333333332,0.0,2.025333333333333,0.0,0.0,0.0,25.416,55.85443037974686,55.85443037974686,55.82512892639476,54.50676560453949,54.43037974683544,1
265,265,265,2000-12-29,마늘,3430,-1.1373333333333333,-7.1466666666666665,6.756,29.57333333333333,62.501333333333335,3.405333333333333,1.3906666666666667,9.587272727272728,7.311999999999999,0.1871794871794871,2000,12,29,0.0,0,1171810.0,817363,63.2,54.27215189873417,0.0,739977.8333333334,2.67846913580247,60.71481481481481,214.81090909090904,2.035851851851852,7.853333333333333,14.76,-8.628,3.000949667616334,0.0,858817.2666666666,7.572977777777778,65.15377777777778,266.8418181818182,2.007155555555556,8.221333333333334,20.796,-4.457333333333334,8.36068376068376,0.0,509019.0333333334,14.90377777777778,69.67106666666668,336.2036363636364,1.7792,7.168,25.898666666666667,0.0,16.81666666666667,0.0,29556.0,19.38572839506173,74.90246913580246,326.8963636363635,2.047407407407407,7.702666666666667,30.328,0.0,21.51261065943993,0.0,6600.0,25.260642105263152,77.93237134502925,449.550909090909,1.813388304093567,6.82,32.7,0.0,28.231850561362755,0.0,0.0,23.446666666666665,82.96933333333332,0.0,2.025333333333333,0.0,0.0,0.0,25.416,55.85443037974686,55.85443037974686,55.85443037974686,54.525316455696185,54.43037974683544,1
266,266,266,2000-12-30,마늘,3430,2.568,-3.4786666666666664,9.274666666666668,28.14666666666667,57.38666666666666,4.790666666666667,1.6106666666666667,7.839545454545455,5.176,1.969230769230769,2000,12,30,0.0,0,1171810.0,817363,63.2,54.27215189873417,0.0,737802.2666666667,2.515555555555556,60.88345679012345,213.9172727272727,2.019012345679013,7.853333333333333,14.76,-8.628,2.8692307692307697,0.0,870723.6333333333,7.374977777777777,64.99377777777778,263.4827272727273,2.018133333333333,8.221333333333334,20.796,-4.457333333333334,8.112991452991453,0.0,525439.0,14.589333333333334,69.21524444444444,338.5518181818182,1.7893777777777775,7.168,25.898666666666667,0.0,16.49324786324787,0.0,30650.666666666668,19.358904761904764,74.95676190476192,338.3881818181817,2.017523809523809,7.702666666666667,30.328,0.0,21.4899075314929,0.0,6380.0,25.29531034482758,78.0416091954023,428.0881818181818,1.8284597701149423,6.82,32.7,0.0,28.225231286795623,0.0,220.0,24.25526315789474,74.76447368421053,21.462727272727275,1.3763157894736842,3.842105263157895,30.121052631578944,0.0,28.423809523809524,55.85443037974686,55.85443037974686,55.85443037974686,54.52859013531207,54.43037974683544,1
267,267,267,2000-12-01,마늘,3530,5.952,0.9506666666666668,13.458666666666666,42.70666666666666,73.004,3.968,1.5679999999999998,9.577727272727271,6.836,6.084615384615385,2000,12,1,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,882630.0,7.222622222222222,65.01511111111112,259.4718181818182,2.018533333333333,8.221333333333334,20.796,-4.457333333333334,7.935811965811966,0.0,525439.0,14.304311111111112,68.89960000000002,332.59409090909094,1.7892,7.168,25.898666666666667,0.0,16.145897435897442,0.0,48165.3,19.337563218390805,75.01710344827586,352.50909090909084,1.9954482758620689,7.702666666666667,30.328,0.0,21.483358995924178,0.0,6160.0,25.315857142857137,78.17952380952383,409.2245454545454,1.8319047619047617,6.82,32.7,0.0,28.206620209059228,0.0,440.0,24.48763157894737,74.47223684210527,40.32636363636364,1.554157894736842,4.952,30.121052631578944,0.0,28.58507549361208,0.0,24309.0,21.52523456790124,71.39975308641975,457.7498484848484,1.8743703703703705,6.488,30.91333333333333,0.0,25.23412345679012,55.85443037974686,55.85443037974686,54.53209764918625,54.43037974683544,57.95241443975621,1
268,268,268,2000-12-02,마늘,3530,6.838666666666667,0.8453333333333333,14.268,34.64,66.29333333333334,3.94,1.492,8.35,5.741333333333333,6.3769230769230765,2000,12,2,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,880454.4333333333,7.041066666666667,64.88222222222223,265.53227272727275,2.013777777777778,8.221333333333334,20.796,-4.457333333333334,7.740341880341881,0.0,537345.3666666667,14.123555555555557,68.62773333333334,331.90727272727275,1.7955555555555558,7.168,25.898666666666667,0.0,15.927179487179492,0.0,64585.26666666666,19.0327816091954,75.30404597701148,340.83318181818174,1.985793103448276,7.702666666666667,28.108,0.0,21.15604025145026,0.0,7034.666666666667,25.35633333333333,78.16180952380954,411.5063636363636,1.819952380952381,6.82,32.7,0.0,28.21385235191637,0.0,660.0,24.5006432748538,75.42193567251464,53.92454545454546,1.74766081871345,5.490666666666667,30.121052631578944,0.0,28.32338366240805,0.0,23408.666666666668,21.5288717948718,71.95702564102564,433.4625757575758,1.87825641025641,6.488,30.91333333333333,0.0,25.194564102564097,55.85443037974686,55.85443037974686,54.58295660036164,54.43037974683544,57.79576436222007,1
269,269,269,2000-12-03,마늘,3530,5.594666666666667,-0.4013333333333333,10.678666666666668,24.293333333333333,52.61333333333334,6.404,2.6813333333333333,9.665454545454544,7.089333333333334,5.8769230769230765,2000,12,3,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,878278.8666666667,6.848,64.63635555555557,263.6272727272727,1.990711111111111,8.221333333333334,20.796,-4.457333333333334,7.508034188034188,0.0,549251.7333333334,13.988977777777778,68.74186666666668,324.9540909090909,1.8038666666666665,7.168,25.898666666666667,0.0,15.734102564102567,0.0,81005.23333333334,18.807724137931032,74.86947126436782,347.7513636363635,2.006114942528736,7.702666666666667,28.108,0.0,20.917248765392163,0.0,7909.333333333334,25.34261904761904,78.09909523809526,413.3340909090909,1.785,6.82,32.7,0.0,28.24146559233449,0.0,880.0,24.270149122807016,77.71745175438598,62.386818181818185,1.891745614035088,5.841333333333334,30.121052631578944,0.0,27.5650987224158,0.0,22508.333333333336,21.52000000000001,72.71856,407.04348484848487,1.87504,6.488,30.91333333333333,0.0,25.125226666666663,55.85443037974686,55.85443037974686,54.633815551537054,54.43037974683544,57.62658227848103,1
270,270,270,2000-12-04,마늘,3530,2.290666666666666,-3.9226666666666654,9.553333333333333,21.72,52.27466666666667,5.317333333333334,2.04,11.255454545454546,8.134666666666668,2.882051282051282,2000,12,4,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,876103.3,6.632355555555555,63.95426666666668,260.36318181818183,2.032844444444444,8.221333333333334,20.796,-4.457333333333334,7.266239316239317,0.0,561158.1000000001,13.868444444444442,68.86880000000001,322.51500000000004,1.8037333333333327,7.168,25.898666666666667,0.0,15.572649572649576,0.0,97425.2,18.56754022988505,74.77108045977013,344.60590909090905,1.98616091954023,7.702666666666667,27.896,0.0,20.641007148864595,0.0,8784.0,25.241666666666664,77.80357142857144,416.3781818181818,1.8081428571428568,6.82,32.7,0.0,28.18031576655052,0.0,1100.0,24.51051929824561,78.25316140350878,77.85681818181818,1.78379649122807,5.841333333333334,30.29866666666667,0.0,27.59159117305459,0.0,21608.0,21.48505555555556,73.72977777777778,380.0916666666667,1.852666666666667,6.134666666666667,30.91333333333333,0.0,25.02088888888889,55.85443037974686,55.85443037974686,54.68467450271247,54.43037974683544,57.469672995780606,1
271,271,271,2000-12-05,마늘,3530,4.261333333333334,-0.976,9.524,30.52,53.53733333333333,7.853333333333333,3.333333333333333,9.792272727272728,7.323999999999999,4.028205128205128,2000,12,5,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,873927.7333333334,6.2816,63.33373333333335,260.1936363636364,2.0374222222222222,8.221333333333334,20.796,-4.457333333333334,6.913418803418804,0.0,573064.4666666667,13.723911111111107,68.82324444444446,319.3227272727273,1.8246666666666669,7.168,25.898666666666667,0.0,15.370085470085474,0.0,113845.16666666666,18.408,74.79793103448277,338.8513636363637,1.97296551724138,7.702666666666667,26.610666666666667,0.0,20.43006280865196,0.0,9658.666666666668,25.11880952380952,77.46228571428573,424.3390909090909,1.819904761904762,6.82,32.7,0.0,28.10775479094076,0.0,1320.0,24.62809941520468,78.7167456140351,90.26772727272729,1.707830409356725,5.841333333333334,30.29866666666667,0.0,27.6084397986837,0.0,20707.666666666668,21.46185507246377,74.70115942028986,356.7903030303031,1.8386086956521737,6.134666666666667,30.91333333333333,0.0,24.930086956521738,55.85443037974686,55.85443037974686,54.73553345388786,54.43037974683545,57.29911942762798,1
272,272,272,2000-12-06,마늘,3530,1.354666666666667,-3.674666666666667,7.866666666666666,24.21333333333333,53.492,4.8373333333333335,1.904,9.746818181818185,7.245333333333333,2.2076923076923074,2000,12,6,0.0,0,1171810.0,817363,63.2,55.85443037974683,0.0,871752.1666666666,6.026577777777777,62.98511111111112,257.40500000000003,2.094,8.221333333333334,20.796,-4.457333333333334,6.614273504273505,0.0,584970.8333333334,13.530266666666664,68.42364444444443,317.7109090909091,1.8348,7.168,25.898666666666667,0.0,15.130256410256417,0.0,130265.13333333332,18.274482758620685,74.77659770114943,339.9518181818182,1.9600919540229889,7.702666666666667,26.610666666666667,0.0,20.27505429039702,0.0,10533.333333333332,24.98580952380952,77.29566666666668,422.9936363636364,1.836095238095238,6.82,32.7,0.0,27.9858906794425,0.0,1540.0,24.72656140350877,79.0812105263158,104.70545454545454,1.6427117794486217,5.841333333333334,30.29866666666667,0.0,27.679359548697526,0.0,19807.33333333333,21.556848484848484,74.92109090909092,348.28075757575766,1.835515151515152,6.134666666666667,30.91333333333333,0.0,25.06806060606061,55.85443037974686,55.85443037974686,54.78639240506328,54.43037974683545,57.12744533947068,1
