,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C)
20,1996-03-07,무,1213,6.764383561643836,3.641095890410959,9.380821917808218,59.67123287671233,86.12602739726027,5.99041095890411,2.4246575342465753,1.8061904761904761,0.0410958904109589,6.194444444444445
21,1996-03-08,무,1229,3.8534246575342466,0.31643835616438354,7.835616438356165,35.0,53.152054794520545,8.032876712328767,4.2095890410958905,14.887142857142857,8.276712328767124,4.5375
22,1996-03-09,무,1229,2.287671232876712,-1.143835616438356,6.335616438356165,45.80821917808219,65.78493150684932,6.401369863013699,3.0465753424657533,9.362857142857143,4.358904109589041,3.388888888888889
23,1996-03-10,무,1229,3.149315068493151,-2.3698630136986303,9.087671232876712,30.013698630136986,55.25753424657534,6.145205479452055,2.776712328767123,16.696190476190477,9.694520547945206,4.702777777777778
24,1996-03-11,무,1279,2.1767123287671235,-2.1931506849315068,6.167123287671233,28.068493150684933,52.34109589041096,8.135616438356164,3.835616438356164,15.332380952380953,8.404109589041095,3.9875000000000003
25,1996-03-12,무,1288,0.5123287671232877,-5.304109589041095,6.780821917808219,31.383561643835616,55.18356164383562,4.601369863013698,1.7438356164383562,12.927142857142858,6.96027397260274,2.9375
26,1996-03-13,무,1296,3.5232876712328767,-3.7410958904109592,11.45068493150685,36.136986301369866,64.3986301369863,4.816438356164384,1.8643835616438356,14.323333333333334,8.054794520547945,5.1305555555555555
27,1996-03-14,무,1296,7.0630136986301375,2.0356164383561643,12.479452054794521,46.76712328767123,70.15479452054795,5.002739726027397,1.7643835616438357,7.328095238095239,1.3520547945205479,6.783333333333333
28,1996-03-15,무,1304,6.064383561643836,1.2726027397260276,11.183561643835617,43.80821917808219,72.60000000000001,6.5328767123287665,2.7219178082191777,7.924285714285714,3.5095890410958903,6.615277777777778
29,1996-02-15,무,1096,3.915068493150685,-0.4301369863013698,9.2986301369863,33.47945205479452,59.83835616438356,6.323287671232877,2.9821917808219176,10.262857142857143,6.2972602739726025,4.384722222222222
30,1996-02-16,무,1096,-0.10410958904109588,-4.105479452054794,3.6589041095890416,34.93150684931507,50.52602739726027,6.001369863013699,2.9342465753424656,9.068095238095239,5.690410958904109,2.2625
31,1996-02-17,무,1096,-0.2794520547945205,-2.971232876712329,3.5753424657534247,41.95890410958904,61.7027397260274,5.352054794520548,2.636986301369863,8.721428571428572,3.6232876712328768,1.8194444444444444
32,1996-02-18,무,1096,-0.9205479452054794,-4.4082191780821915,3.4904109589041097,46.02739726027397,64.27397260273973,5.124657534246576,2.6301369863013697,9.253809523809522,5.14931506849315,1.661111111111111
33,1996-02-19,무,1096,-1.9575342465753425,-6.505479452054794,3.254794520547945,30.794520547945204,57.74657534246575,5.584931506849315,2.719178082191781,13.782857142857143,8.661643835616438,1.3527777777777779
34,1996-02-20,무,1096,-2.7684931506849315,-7.304109589041096,2.6,28.78082191780822,50.80821917808219,6.8273972602739725,3.2520547945205482,13.65952380952381,8.906849315068493,0.6930555555555555
35,1996-03-16,무,1304,4.88082191780822,-0.34383561643835614,9.86986301369863,54.082191780821915,79.4876712328767,5.395890410958904,2.1794520547945204,3.7195238095238095,0.24246575342465754,4.627777777777777
36,1996-03-17,무,1304,6.284931506849315,1.7424657534246575,11.086301369863014,43.9041095890411,70.53835616438356,7.873972602739725,3.9369863013698625,10.761428571428572,4.742465753424657,7.3805555555555555
37,1996-03-18,무,1304,3.4342465753424656,-1.2178082191780824,8.512328767123288,29.232876712328768,48.22876712328767,7.241095890410959,3.265753424657534,16.923809523809524,9.200000000000001,5.090277777777778
38,1996-03-19,무,1313,2.8219178082191783,-2.319178082191781,7.878082191780822,26.08219178082192,46.24383561643835,5.678082191780822,2.543835616438356,18.673333333333332,9.295890410958904,5.263888888888889
39,1996-03-20,무,1313,4.787671232876712,-1.908219178082192,12.453424657534248,31.534246575342465,57.18219178082192,4.294520547945205,1.819178082191781,15.338571428571429,7.271232876712328,6.645833333333333
40,1996-03-21,무,1308,5.0561643835616445,1.9369863013698632,8.231506849315068,56.67123287671233,80.78356164383561,5.595890410958904,2.410958904109589,2.0966666666666667,0.015068493150684932,5.076388888888889
41,1996-02-21,무,1088,-2.9986301369863013,-8.604109589041096,2.973972602739726,29.027397260273972,50.41095890410959,5.994520547945206,2.8931506849315065,13.876190476190475,9.33972602739726,0.44999999999999996
42,1996-02-22,무,1092,-1.8246575342465752,-7.750684931506849,4.390410958904109,31.438356164383563,54.25479452054795,6.098630136986301,2.6424657534246574,13.949523809523809,8.76164383561644,0.6972222222222223
43,1996-02-23,무,1117,-0.3123287671232876,-6.195890410958905,6.517808219178082,28.232876712328768,55.323287671232876,5.717808219178082,2.283333333333333,14.298571428571428,9.27945205479452,1.8069444444444445
44,1996-02-24,무,1117,0.21780821917808219,-6.791780821917809,7.352054794520549,32.63013698630137,58.02054794520548,4.065753424657534,1.652054794520548,11.784761904761904,7.5849315068493155,2.0930555555555554
45,1996-02-25,무,1117,0.578082191780822,-4.028767123287672,6.786301369863013,37.136986301369866,65.84931506849315,5.32054794520548,1.9191780821917808,8.046666666666667,3.182191780821918,1.8569444444444443
46,1996-02-26,무,1146,1.7506849315068493,-4.026027397260274,8.620547945205479,27.65753424657534,59.632876712328766,5.876712328767123,2.243835616438356,10.575714285714286,6.198630136986301,2.677777777777778
47,1996-02-27,무,1171,0.24383561643835616,-4.005479452054794,4.49041095890411,33.657534246575345,50.772602739726025,7.991780821917808,4.067123287671232,13.741904761904761,8.631506849315068,2.316666666666667
48,1996-02-28,무,1179,0.028767123287671215,-7.083561643835616,8.16986301369863,32.64383561643836,59.857534246575334,4.8342465753424655,1.9753424657534244,16.319523809523808,9.836986301369864,2.9430555555555555
49,1996-02-29,무,1179,1.704109589041096,-3.6465753424657534,8.139726027397261,44.87671232876713,69.613698630137,4.5328767123287665,1.6430555555555555,7.496190476190476,2.745205479452055,2.808333333333333
50,1996-03-01,무,1179,2.234246575342466,-2.0136986301369864,5.641095890410959,31.397260273972602,53.97123287671233,8.043835616438356,4.152054794520549,16.046666666666667,9.395890410958904,3.8819444444444446
51,1996-03-02,무,1179,1.8712328767123287,-4.578082191780822,8.658904109589042,27.82191780821918,53.153424657534245,6.189041095890411,2.610958904109589,16.246666666666666,9.682191780821917,3.711111111111111
52,1996-03-03,무,1179,2.216438356164384,-4.750684931506849,9.278082191780822,28.465753424657535,55.845205479452055,5.767123287671233,2.372602739726027,16.753809523809522,9.964383561643835,4.298611111111111
53,1996-03-04,무,1188,2.452054794520548,-4.017808219178082,10.080821917808219,31.013698630136986,61.350684931506855,7.6438356164383565,2.831506849315068,12.625238095238094,7.375342465753424,3.922222222222222
54,1996-04-14,무,1446,8.386301369863014,1.5178082191780822,15.397260273972602,28.28767123287671,50.13835616438356,5.157534246575342,2.0904109589041093,15.796190476190478,6.423287671232877,10.536111111111111
55,1996-04-15,무,1554,9.742465753424659,1.6054794520547946,17.51232876712329,28.616438356164384,53.02054794520548,5.2164383561643834,2.0205479452054793,17.222857142857144,7.802739726027397,12.42361111111111
56,1996-04-16,무,1562,11.158904109589042,5.33972602739726,16.704109589041096,36.83561643835616,59.345205479452055,5.932876712328768,2.550684931506849,19.02190476190476,8.802739726027397,14.983333333333333
57,1996-04-17,무,1569,10.805479452054794,6.078082191780822,15.093150684931507,49.082191780821915,78.64246575342466,8.473972602739726,3.4054794520547946,5.243,1.4698630136986301,11.320833333333333
58,1996-04-18,무,1631,9.627397260273971,3.3904109589041096,15.349315068493151,23.08219178082192,43.83561643835616,7.613698630136986,3.5273972602739727,20.563,10.034246575342467,11.006944444444445
59,1996-04-19,무,1638,8.964383561643835,2.8904109589041096,15.52876712328767,21.91780821917808,47.52191780821918,5.335616438356165,1.9835616438356165,19.78142857142857,8.602739726027398,11.81388888888889
60,1996-04-20,무,1638,8.068493150684931,2.5246575342465754,13.66986301369863,37.50684931506849,62.16438356164384,5.898630136986302,2.2684931506849315,17.362380952380953,7.764383561643835,11.179166666666667
61,1996-04-21,무,1638,8.750684931506848,2.0054794520547947,16.006849315068493,33.93150684931507,65.11917808219178,5.910958904109589,2.358904109589041,19.316666666666666,9.176712328767122,12.072222222222223
62,1996-04-22,무,1867,11.250684931506848,2.997260273972603,19.269863013698632,27.123287671232877,54.227397260273975,6.002739726027397,2.5904109589041093,21.404285714285713,10.824657534246576,14.3125
63,1996-04-23,무,1858,13.221917808219178,4.798630136986302,21.202739726027396,23.589041095890412,48.8068493150685,5.46986301369863,2.3904109589041096,23.482380952380954,11.383561643835616,16.229166666666668
64,1996-04-24,무,1846,14.315068493150685,5.454794520547945,22.343835616438355,31.45205479452055,55.04246575342466,5.905479452054795,2.4219178082191783,21.99857142857143,11.054794520547945,17.25
65,1996-04-25,무,1873,15.473972602739725,8.478082191780821,22.136986301369863,36.38356164383562,60.22328767123288,4.597260273972603,1.773972602739726,16.881904761904764,9.016438356164384,18.273611111111112
66,1996-04-26,무,1914,17.301369863013697,9.89178082191781,24.224657534246578,37.013698630136986,59.62602739726027,5.217808219178082,2.175342465753425,21.280952380952378,10.57945205479452,20.545833333333334
67,1996-04-27,무,1914,18.604109589041094,11.943835616438356,26.149315068493152,38.15068493150685,63.632876712328766,4.867123287671233,2.0301369863013696,19.031904761904762,9.624657534246575,21.541666666666668
68,1996-04-28,무,1914,17.26027397260274,10.861643835616437,23.443835616438356,42.89041095890411,68.96438356164383,4.183561643835616,1.5561643835616437,12.08952380952381,4.808219178082192,19.05972222222222
69,1996-04-29,무,1871,15.491780821917809,13.194520547945206,18.517808219178082,55.917808219178085,77.4972602739726,7.07945205479452,2.9767123287671233,3.932857142857143,0.07945205479452055,15.344444444444443
70,1996-04-30,무,1900,14.635616438356166,12.678082191780822,16.887671232876713,73.12328767123287,85.81780821917808,4.875342465753424,2.2506849315068496,4.66,0.6712328767123288,15.22777777777778
71,1996-03-22,무,1317,6.578082191780822,3.4383561643835616,11.05890410958904,56.054794520547944,76.78767123287672,5.2904109589041095,2.4602739726027396,11.106190476190475,4.215068493150685,8.243055555555555
72,1996-03-23,무,1317,5.424657534246576,2.045205479452055,8.446575342465755,53.54794520547945,69.34931506849315,5.2684931506849315,2.5808219178082195,6.102857142857142,0.7506849315068492,6.058333333333334
73,1996-03-24,무,1317,4.652054794520549,1.0726027397260274,8.075342465753424,56.36986301369863,73.5082191780822,4.208219178082191,1.8246575342465752,5.8133333333333335,0.5643835616438356,5.813888888888889
74,1996-03-25,무,1333,6.368493150684931,2.415068493150685,11.942465753424656,38.71232876712329,68.16027397260274,5.4520547945205475,2.5013698630136987,17.456190476190475,8.212328767123287,8.834722222222222
75,1996-03-26,무,1325,7.095890410958904,0.2520547945205479,14.602739726027398,31.91780821917808,61.34383561643835,4.6068493150684935,1.8397260273972604,17.615238095238094,9.08904109589041,9.1375
76,1996-03-27,무,1333,8.18082191780822,2.995890410958904,15.51232876712329,29.164383561643834,61.39041095890411,4.683561643835616,1.7328767123287672,13.346666666666666,5.684931506849315,9.577777777777778
77,1996-03-28,무,1333,6.88082191780822,1.3616438356164382,11.895890410958904,47.42465753424658,68.81369863013698,3.8013698630136985,1.6260273972602741,8.15,2.2945205479452055,7.734722222222222
78,1996-03-29,무,1333,8.894520547945206,4.542465753424658,13.784931506849315,47.082191780821915,74.2013698630137,5.394520547945206,2.238356164383562,8.561428571428571,2.2027397260273975,9.6125
79,1996-03-30,무,1333,8.624657534246575,5.971232876712328,12.897260273972602,63.87671232876713,82.30273972602738,8.43972602739726,3.856164383561644,3.642857142857143,0.873972602739726,9.094444444444443
80,1996-03-31,무,1333,6.958904109589041,2.7739726027397262,11.271232876712329,37.61643835616438,62.45205479452055,6.505479452054794,3.19041095890411,13.289523809523809,6.210958904109589,8.50138888888889
81,1996-04-01,무,1317,4.601369863013698,1.0890410958904109,9.302739726027397,30.931506849315067,52.78219178082192,7.42876712328767,3.680821917808219,15.873809523809525,7.615068493150685,6.75
82,1996-04-02,무,1317,3.127397260273973,-0.8479452054794521,7.745205479452054,27.164383561643834,45.941095890410956,7.846575342465753,4.110958904109589,19.474285714285713,9.834246575342465,5.965277777777778
83,1996-04-03,무,1313,3.66027397260274,-1.5493150684931507,8.82054794520548,25.945205479452056,41.50821917808219,7.461643835616439,3.7547945205479456,21.29047619047619,10.706849315068494,6.566666666666666
84,1996-04-04,무,1317,5.049315068493151,-1.6684931506849314,11.456164383561644,22.82191780821918,46.92191780821918,7.208219178082192,3.0246575342465754,21.4815,10.563013698630137,7.748611111111111
85,1996-04-05,무,1317,7.916438356164384,-0.12739726027397255,15.875342465753427,25.506849315068493,51.5,5.8,2.317808219178082,20.2545,10.26986301369863,10.180555555555555
86,1996-04-06,무,1321,7.360273972602739,3.4054794520547946,11.96027397260274,40.397260273972606,72.63972602739726,5.736986301369863,1.8328767123287673,4.8385,0.32465753424657534,7.951388888888889
87,1996-04-07,무,1321,10.23835616438356,5.628767123287671,16.226027397260275,36.945205479452056,68.25205479452055,5.954794520547945,2.6232876712328768,16.886666666666667,8.09041095890411,12.677777777777777
88,1996-04-08,무,1388,9.35890410958904,3.7424657534246575,15.587671232876714,28.931506849315067,54.88630136986301,6.415068493150685,2.9438356164383563,20.62047619047619,10.106849315068493,12.343055555555557
89,1996-04-09,무,1392,8.98082191780822,2.754794520547945,15.516438356164384,20.123287671232877,46.91917808219178,5.964383561643835,2.367123287671233,16.48857142857143,7.543835616438357,10.931944444444445
90,1996-04-10,무,1388,7.826027397260273,2.235616438356164,13.683561643835617,19.91780821917808,38.1945205479452,6.917808219178082,3.0,19.69047619047619,8.443835616438356,10.49861111111111
91,1996-04-11,무,1388,6.142465753424657,-0.13561643835616438,11.954794520547946,20.45205479452055,38.56986301369863,8.147945205479452,3.636986301369863,22.311904761904763,10.517808219178082,9.759722222222223
92,1996-04-12,무,1446,5.953424657534247,-1.3383561643835618,12.573972602739726,21.54794520547945,46.18219178082192,5.454794520547945,2.26027397260274,21.442857142857143,10.147945205479452,10.18611111111111
93,1996-04-13,무,1446,7.612328767123288,-0.9698630136986301,15.304109589041097,22.71232876712329,46.57123287671233,5.572602739726028,2.2219178082191777,21.237142857142857,10.642465753424657,11.402777777777779
94,1996-05-01,무,1900,13.661643835616438,11.39041095890411,17.057534246575344,67.16438356164383,82.04520547945205,4.938356164383562,2.2534246575342465,7.27952380952381,1.5684931506849316,15.618055555555555
95,1996-05-02,무,1928,15.705479452054794,9.826027397260273,22.236986301369864,26.45205479452055,57.601369863013694,6.5,3.1424657534246574,21.663333333333334,10.339726027397262,17.62222222222222
96,1996-05-03,무,1928,15.953424657534246,8.742465753424659,23.5986301369863,23.575342465753426,49.26849315068493,4.478082191780822,1.667123287671233,13.003333333333334,3.552054794520548,16.549999999999997
97,1996-05-04,무,1928,13.446575342465755,10.705479452054794,17.301369863013697,45.58904109589041,77.3054794520548,5.794520547945205,2.43013698630137,4.497619047619048,0.4835616438356164,13.720833333333333
98,1996-05-05,무,1928,13.645205479452056,8.398630136986302,19.57123287671233,34.56164383561644,64.58356164383562,5.905479452054795,2.5054794520547947,21.394285714285715,10.186301369863013,16.494444444444444
99,1996-05-06,무,1906,13.14931506849315,6.83013698630137,19.78356164383562,39.16438356164384,63.28082191780822,4.906849315068493,1.9109589041095891,16.172857142857143,6.9301369863013695,15.556944444444444
100,1996-05-07,무,1894,14.226027397260275,10.33972602739726,18.41780821917808,43.45205479452055,65.64246575342466,4.710958904109589,1.9452054794520548,10.685714285714287,2.719178082191781,15.730555555555554
101,1996-05-08,무,1863,14.245205479452055,9.568493150684931,19.767123287671232,35.73972602739726,70.15616438356165,6.195890410958905,2.271232876712329,18.022380952380953,7.361643835616438,16.741666666666667
102,1996-05-09,무,1860,14.656164383561645,7.302739726027397,21.43972602739726,28.753424657534246,55.50821917808219,7.487671232876712,3.0767123287671234,21.914761904761903,9.984931506849314,16.5625
103,1996-05-10,무,1860,16.526027397260275,8.804109589041097,24.034246575342465,29.08219178082192,56.04657534246576,6.461643835616438,2.8712328767123285,22.07952380952381,10.502739726027398,18.82638888888889
104,1996-05-11,무,1860,15.691780821917808,10.476712328767123,20.646575342465756,36.43835616438356,62.365753424657534,6.549315068493151,2.8219178082191783,16.063333333333333,5.987671232876712,18.193055555555556
105,1996-05-24,무,1421,19.03835616438356,11.56986301369863,26.643835616438356,34.602739726027394,61.949315068493156,4.213698630136987,1.4972602739726026,22.514285714285716,10.998630136986302,23.805555555555557
106,1996-05-25,무,1421,19.963013698630135,11.861643835616437,28.058904109589044,30.28767123287671,57.157534246575345,4.353424657534247,1.6876712328767123,21.77,11.098630136986301,24.206944444444446
107,1996-05-26,무,1421,19.197260273972603,13.116438356164384,25.424657534246574,42.52054794520548,64.26027397260275,4.371232876712329,1.6109589041095889,16.506190476190476,6.690410958904109,22.302777777777777
108,1996-05-27,무,1296,19.124657534246573,13.343835616438357,25.802739726027397,42.78082191780822,68.21369863013697,4.00958904109589,1.426027397260274,17.743809523809524,7.817808219178083,23.30972222222222
109,1996-05-28,무,1238,19.687671232876713,13.694520547945206,26.093150684931505,45.38356164383562,69.11232876712329,3.9753424657534246,1.4643835616438357,15.866666666666665,6.02054794520548,23.352777777777778
110,1996-05-29,무,1213,19.28219178082192,15.619178082191782,24.03972602739726,54.47945205479452,75.01095890410959,4.1876712328767125,1.5328767123287672,12.06952380952381,2.995890410958904,22.052777777777777
111,1996-05-30,무,1188,19.71232876712329,15.85753424657534,24.84931506849315,56.726027397260275,76.78493150684932,4.254794520547946,1.5095890410958905,16.227142857142855,5.526027397260274,23.34027777777778
112,1996-05-31,무,1171,21.445205479452056,15.465753424657533,28.543835616438354,47.61643835616438,71.15205479452054,4.3123287671232875,1.7410958904109588,20.34285714285714,10.032876712328767,25.5375
113,1996-06-01,무,1171,21.913698630136988,16.002739726027396,29.156164383561645,46.863013698630134,72.52465753424657,4.00958904109589,1.5054794520547945,20.24809523809524,9.802739726027397,26.48888888888889
114,1996-06-02,무,1171,22.278082191780822,16.72876712328767,28.416438356164385,49.3013698630137,71.81643835616438,4.313698630136986,1.7684931506849315,17.50142857142857,7.447945205479453,26.19027777777778
115,1996-06-03,무,1146,20.48904109589041,17.947945205479453,23.389041095890413,66.87671232876713,79.85890410958903,5.271232876712329,2.1054794520547944,6.46,0.35342465753424657,21.84861111111111
116,1996-06-04,무,1113,21.083561643835615,15.868493150684932,27.48767123287671,38.97260273972603,68.91232876712328,4.671232876712328,1.906849315068493,21.765238095238097,9.184931506849315,25.112499999999997
117,1996-06-05,무,1104,20.394520547945206,13.98082191780822,27.095890410958905,36.67123287671233,61.1945205479452,4.642465753424657,1.873972602739726,23.184761904761906,10.821917808219178,25.290277777777778
118,1996-06-06,무,1104,21.02054794520548,13.31917808219178,28.136986301369863,35.945205479452056,60.93013698630136,4.363013698630137,1.7794520547945207,21.91904761904762,10.10958904109589,25.983333333333334
119,1996-06-07,무,1096,18.6013698630137,16.853424657534244,21.163013698630138,60.19178082191781,80.70684931506848,4.228767123287671,1.8287671232876712,5.426666666666667,0.06301369863013698,20.44027777777778
120,1996-06-08,무,1096,20.60958904109589,17.171232876712327,25.334246575342465,64.05479452054794,80.94931506849315,3.6178082191780825,1.3260273972602739,12.173333333333332,2.5246575342465754,23.681944444444444
121,1996-06-09,무,1096,20.93013698630137,17.736986301369864,25.204109589041096,63.68493150684932,79.15890410958903,3.9821917808219176,1.704109589041096,12.270476190476192,2.4424657534246577,24.104166666666668
122,1996-06-10,무,1088,19.19041095890411,17.793150684931508,21.395890410958906,78.26027397260275,88.58904109589041,3.7150684931506848,1.4452054794520548,4.135714285714285,0.11643835616438356,20.78611111111111
123,1996-06-11,무,1092,20.524657534246575,17.856164383561644,24.44931506849315,65.6027397260274,82.02602739726026,4.057534246575342,1.3534246575342466,11.314761904761905,2.0876712328767124,22.945833333333333
124,1996-06-12,무,1117,21.235616438356164,17.924657534246574,25.82054794520548,62.9041095890411,81.03698630136986,3.76027397260274,1.3904109589041096,12.338095238095239,2.7520547945205482,23.42638888888889
125,1996-06-13,무,1121,21.980821917808218,18.312328767123287,27.116438356164384,58.26027397260274,78.13424657534247,4.219178082191781,1.7506849315068493,16.553333333333335,6.0630136986301375,24.78611111111111
126,1996-06-14,무,1113,22.15753424657534,18.021917808219175,27.23972602739726,59.45205479452055,78.36849315068493,4.205479452054795,1.726027397260274,16.150952380952383,5.6657534246575345,25.630555555555556
127,1996-06-15,무,1113,23.03150684931507,18.78082191780822,28.354794520547948,57.21917808219178,78.25068493150685,4.465753424657534,1.6424657534246576,18.206666666666667,6.321917808219178,26.956944444444446
128,1996-06-16,무,1113,23.634246575342466,20.186301369863013,28.32054794520548,62.26027397260274,81.13013698630137,4.683561643835616,1.7602739726027397,12.598571428571429,3.589041095890411,26.305555555555557
129,1996-05-12,무,1860,14.506849315068493,7.613698630136986,21.464383561643835,38.36986301369863,63.658904109589045,5.1945205479452055,2.1068493150684935,22.603809523809524,10.64931506849315,18.73888888888889
130,1996-05-13,무,1821,15.404109589041095,7.905479452054795,22.95205479452055,35.602739726027394,63.445205479452056,5.026027397260274,1.7821917808219176,18.57190476190476,8.526027397260274,18.906944444444445
131,1996-05-14,무,1763,15.605479452054794,9.639726027397261,22.18904109589041,42.465753424657535,68.18767123287671,4.861643835616438,1.8246575342465752,18.415714285714287,8.461643835616439,19.606944444444444
132,1996-05-15,무,1733,16.973972602739725,9.23835616438356,25.224657534246578,34.06849315068493,64.8,4.038356164383562,1.5493150684931507,23.086666666666666,10.836986301369864,21.830555555555556
133,1996-05-16,무,1683,18.58219178082192,10.287671232876713,27.502739726027396,29.493150684931507,59.75342465753425,4.068493150684931,1.5136986301369864,21.947142857142858,10.695890410958903,22.634722222222223
134,1996-05-17,무,1650,18.13835616438356,10.535616438356165,26.891780821917806,28.945205479452056,59.81369863013698,4.33972602739726,1.5630136986301368,17.290952380952383,8.227397260273973,21.1625
135,1996-05-18,무,1650,17.397260273972602,10.408219178082192,25.205479452054796,37.16438356164384,65.2890410958904,4.078082191780822,1.547945205479452,18.15952380952381,8.479452054794521,21.480555555555554
136,1996-05-19,무,1650,17.013698630136986,11.023287671232877,22.94109589041096,45.273972602739725,70.67534246575343,5.117808219178083,1.7315068493150685,13.527142857142858,3.652054794520548,20.07361111111111
137,1996-05-20,무,1558,17.316438356164383,14.06986301369863,21.286301369863015,56.534246575342465,77.23287671232876,6.126027397260274,2.519178082191781,9.247619047619047,1.7534246575342465,18.604166666666668
138,1996-05-21,무,1546,17.604109589041094,12.213698630136987,23.024657534246575,31.78082191780822,65.63150684931507,6.587671232876712,2.4616438356164383,20.103333333333335,8.06986301369863,20.043055555555554
139,1996-05-22,무,1467,16.295890410958904,9.287671232876713,23.02054794520548,39.465753424657535,62.90684931506849,5.142465753424657,2.187671232876712,23.680476190476192,11.55068493150685,20.704166666666666
140,1996-05-23,무,1421,17.926027397260274,10.773972602739725,25.152054794520545,40.19178082191781,65.4904109589041,4.260273972602739,1.6616438356164382,20.656666666666666,10.087671232876712,21.94027777777778
141,1996-07-11,무,1222,19.720547945205478,16.50958904109589,23.643835616438356,62.52054794520548,77.43424657534246,4.116438356164384,1.9616438356164383,11.928571428571429,3.389041095890411,22.922222222222224
142,1996-07-12,무,1203,19.524657534246575,17.27123287671233,22.530136986301372,67.43835616438356,81.73698630136987,4.0917808219178085,1.7986301369863016,10.05,1.6260273972602741,22.05972222222222
